#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
571174786082,630,0.000481765717,-0.0446797013,-0.0252624601,-0.233243644,0.000180297007,-0.0047669406,0.972406626
571191448686,646,0.000612240285,-0.0425397754,-0.0246247277,-0.223368719,-0.0013762603,-0.00317609822,0.974727929
571208250509,663,0.00108291581,-0.0395594388,-0.0236539431,-0.209470183,-0.00473732408,-0.00166707975,0.977802157
571224785040,679,0.00163216144,-0.0375504009,-0.0229413435,-0.200009435,-0.00860242173,-0.000149244326,0.979756236
571241537696,695,0.00220239535,-0.0356010497,-0.0222040489,-0.190755635,-0.0125877894,0.00126185967,0.981556058
571258230925,713,0.00289689004,-0.0329172462,-0.0211164355,-0.177875713,-0.0171555504,0.0023406737,0.983900666
571274776186,729,0.00349151343,-0.031269744,-0.0203995705,-0.16990611,-0.0214647204,0.00382194296,0.985219061
571292080613,745,0.00399306417,-0.0299560018,-0.0198012739,-0.163530618,-0.0258579813,0.00614169147,0.986180186
571308481967,763,0.00442746282,-0.0286369398,-0.019180052,-0.157112673,-0.0306810196,0.00954115577,0.987057924
571324788634,778,0.0046319887,-0.0283391997,-0.0190317333,-0.155728832,-0.0344930701,0.0134602608,0.987105668
571341464780,795,0.00473425537,-0.0285248384,-0.0191137232,-0.156752452,-0.0383606926,0.0184226669,0.986720741
571358111915,812,0.00481946394,-0.0289816111,-0.0193214938,-0.159096465,-0.0415132083,0.0225841831,0.98613131
571374783061,828,0.00480071455,-0.0296910815,-0.0196464173,-0.16266264,-0.0440617539,0.0268417466,0.985331893
571391564832,845,0.00472128019,-0.0304531939,-0.0199914947,-0.166453853,-0.0461082049,0.0309264287,0.98448503
571408114207,862,0.0046188347,-0.0310755484,-0.0202698372,-0.169515327,-0.0470736213,0.033541251,0.983831108
571424913477,878,0.00443275645,-0.0316898599,-0.0205437168,-0.172500834,-0.0472426377,0.0356535874,0.983229578
571441669571,894,0.00428624079,-0.0321677588,-0.0207535252,-0.174803644,-0.046813868,0.0364586599,0.982813776
571458483113,910,0.00429518148,-0.0324287489,-0.020863153,-0.176058844,-0.0461097807,0.0354250073,0.98266083
